timestamp,activity_name,average_heart_rate,duration,active_duration,calories,steps,sedentary_minutes,_lightly_active_minutes,fairly_active_minutes,very_active_minutes,out_of_range_minutes,out_of_range_minimum_heart_rate,out_of_range_maximum_heart_rate,out_of_range_calories,fat_burn_minutes,fat_burn_minimum_heart_rate,fat_burn_maximum_heart_rate,fat_burn_calories,cardio_minutes,cardio_minimum_heart_rate,cardio_maximum_heart_rate,cardio_calories,peak_minutes,peak_minimum_heart_rate,peak_maximum_heart_rate,peak_calories
2022-06-09 12:06:27+02:00,Bike,93,29.0,29.0,145,NA,0,23,5,1,25,30,103,124.09,4,103,128,20.97,0,0,0,0,0,0,0,0
2022-06-09 13:40:18+02:00,Workout,85,46.93,46.93,214,2392,0,46,0,0,44,30,103,204.18,2,103,128,10.16,0,0,0,0,0,0,0,0
2022-06-09 15:04:47+02:00,Bike,98,23.9,23.9,115,NA,2,7,10,4,13,30,103,55.34,10,103,128,59.34,0,0,0,0,0,0,0,0
2022-06-10 10:38:18+02:00,Walk,100,54.6,54.6,360,5608,0,3,13,38,46,30,103,304.6,8,103,128,55.34,0,0,0,0,0,0,0,0
2022-06-10 19:50:30+02:00,Bike,103,70.83,70.83,442,NA,1,6,29,34,36,30,103,203.43,33,103,128,230.23,1,128,159,8.0,0,0,0,0
2022-06-12 10:30:57+02:00,Bike,107,193.82,193.58,1117,NA,11,44,68,70,67,30,103,271.31,116,103,128,762.79,10,128,159,81.28,0,0,0,0
2022-06-12 20:21:17+02:00,Walk,96,23.97,23.97,144,1945,1,3,4,15,17,30,103,108.41,6,103,128,35.99,0,0,0,0,0,0,0,0
2022-06-12 21:10:00+02:00,Walk,97,17.07,17.07,109,1714,0,1,5,11,16,30,103,102.79,1,103,128,6.7,0,0,0,0,0,0,0,0
2022-06-13 10:30:11+02:00,Walk,91,61.87,61.77,329,4593,14,14,1,32,38,30,102,161.92,23,102,127,166.46,0,0,0,0,0,0,0,0
2022-06-13 18:05:23+02:00,Walk,97,23.88,23.88,159,2216,0,2,6,16,14,30,102,102.04,9,102,127,57.29,0,0,0,0,0,0,0,0
2022-06-13 20:42:28+02:00,Walk,97,23.88,23.88,155,2449,0,2,5,17,20,30,102,133.71,3,102,127,21.4,0,0,0,0,0,0,0,0
2022-06-14 10:01:15+02:00,Walk,92,32.43,32.43,192,2642,1,20,4,7,25,30,102,145.27,7,102,127,46.26,0,0,0,0,0,0,0,0
2022-06-14 10:58:25+02:00,Walk,97,21.33,21.33,135,2050,0,2,1,18,20,30,102,127.55,1,102,127,7.13,0,0,0,0,0,0,0,0
2022-06-15 09:32:50+02:00,Walk,106,17.92,17.92,127,1786,0,0,4,13,2,30,102,14.59,15,102,127,112.41,0,0,0,0,0,0,0,0
2022-06-15 12:26:05+02:00,Walk,101,18.77,18.77,122,1797,0,1,2,15,7,30,102,45.4,11,102,127,76.31,0,0,0,0,0,0,0,0
2022-06-15 15:51:45+02:00,Bike,91,21.33,21.33,104,NA,0,12,6,3,19,30,102,95.23,2,102,127,9.19,0,0,0,0,0,0,0,0
2022-06-15 16:30:09+02:00,Swim,NA,26.45,26.45,101,NA,10,6,8,2,0,0,0,0,12,NA,NA,NA,4,NA,NA,NA,0,0,0,0
2022-06-15 17:30:49+02:00,Bike,94,22.18,22.18,101,NA,1,11,9,1,17,30,102,77.72,5,102,127,23.56,0,0,0,0,0,0,0,0
2022-06-16 10:11:00+02:00,Walk,94,48.73,48.73,324,4948,0,3,10,36,28,30,102,188.94,20,102,127,135.54,0,0,0,0,0,0,0,0
2022-06-16 12:58:21+02:00,Swim,NA,29.87,29.87,198,NA,3,0,8,18,0,0,0,0,8,NA,NA,NA,18,NA,NA,NA,0,0,0,0
2022-06-17 10:04:54+02:00,Bike,92,78.5,78.5,370,NA,7,48,17,6,66,30,103,297.9,12,103,128,71.99,0,0,0,0,0,0,0,0
2022-06-17 11:41:54+02:00,Bike,92,23.9,23.85,104,NA,0,23,0,0,23,30,103,103.98,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-17 13:05:50+02:00,Bike,84,17.92,17.92,69,NA,0,18,0,0,17,30,103,69.07,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-17 20:36:30+02:00,Walk,96,16.22,16.22,92,946,0,11,2,3,9,30,103,44.97,6,103,128,39.78,1,128,159,6.92,0,0,0,0
2022-06-18 09:48:34+02:00,Run,138,41.42,41.4,450,6561,0,0,0,41,1,30,103,8.32,8,103,128,81.07,27,128,159,302.33,5,159,220,64.96
2022-06-18 10:31:34+02:00,Walk,97,41.03,41.03,254,3757,1,6,7,27,27,30,103,157.7,14,103,128,95.98,0,0,0,0,0,0,0,0
2022-06-19 09:58:54+02:00,Walk,105,50.35,50.35,367,5417,0,0,4,47,5,30,102,41.51,45,102,127,325.78,0,0,0,0,0,0,0,0
2022-06-19 11:42:33+02:00,Bike,87,114.15,103.43,356,NA,25,78,0,0,109,30,102,355.18,5,102,127,26.37,0,0,0,0,0,0,0,0
